PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, JWLF
Station name, Jewell_Fjord    
Begin Date, 2008-07-17
End Date, 2020-06-24
Release Date, 2020-06-25
Source file, JWLF.cwu.nam14.pos
Offset from source file, 0.26 mm North, -15.36 mm East, 26.08 mm Vertical
Reference position, 83.1116527899 North Latitude, -45.1198324828 East Longitude, 112.86139 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2008-11-07,1.13, -2.96, -8.48, 1.77, 1.55, 12.17, repro,
2008-11-08,0.55, -3.34, -8.72, 1.8, 1.53, 12.09, repro,
2008-11-09,-1.23, -1.90, -5.87, 1.77, 1.53, 12.07, repro,
2008-11-10,0.69, -3.27, 2.53, 1.75, 1.52, 12.01, repro,
2008-11-11,0.96, -2.57, -1.08, 1.76, 1.53, 12.08, repro,
2008-11-12,1.37, -3.86, 6.24, 1.75, 1.54, 12.02, repro,
2008-11-13,0.37, -2.12, -5.02, 1.8, 1.57, 12.34, repro,
2008-11-14,0.74, -1.75, -4.38, 1.79, 1.6, 12.35, repro,
2008-11-15,2.62, -1.19, -8.71, 1.8, 1.59, 12.39, repro,
2008-11-16,-0.89, -4.19, -9.52, 1.78, 1.57, 12.16, repro,
2008-11-17,-0.88, -2.48, -9.70, 1.83, 1.6, 12.59, repro,
2008-11-18,1.92, -3.81, -6.00, 1.79, 1.55, 12.29, repro,
2008-11-19,1.93, -3.81, -12.70, 1.79, 1.55, 12.22, repro,
2008-11-20,-0.68, -4.27, -19.42, 2.64, 2.22, 17.97, repro,
2008-11-21,2.47, -2.15, -9.32, 1.87, 1.64, 12.79, repro,
2008-11-22,2.31, -4.17, 5.65, 1.79, 1.59, 12.33, repro,
2008-11-23,0.00, -3.32, -7.62, 1.84, 1.6, 12.5, repro,
2008-11-24,0.81, -2.44, -4.00, 2.28, 1.96, 16.05, repro,
2008-11-25,1.27, -2.91, 4.95, 1.84, 1.62, 12.64, repro,
2008-11-26,-0.79, -1.15, -6.91, 1.81, 1.58, 12.42, repro,
2008-11-27,-0.20, -1.79, -3.33, 1.8, 1.57, 12.38, repro,
2008-11-28,-2.55, -1.55, -5.75, 1.8, 1.59, 12.46, repro,
2008-11-29,-0.22, -1.47, -2.98, 1.81, 1.58, 12.31, repro,
2008-11-30,-1.41, -2.90, -11.27, 1.83, 1.6, 12.73, repro,
2008-12-01,1.16, -3.83, -11.69, 1.79, 1.56, 12.15, repro,
2008-12-02,3.65, -2.56, -5.66, 1.84, 1.61, 12.69, repro,
2008-12-03,4.27, -3.17, -6.28, 1.84, 1.61, 12.96, repro,
2008-12-04,3.79, -4.37, 3.38, 1.83, 1.65, 12.57, repro,
2008-12-05,2.53, -3.89, -4.37, 1.85, 1.61, 12.61, repro,
2008-12-06,1.24, -3.83, -3.52, 1.87, 1.68, 12.8, repro,
2008-12-07,0.90, -4.28, 1.95, 1.89, 1.65, 12.84, repro,
2008-12-08,0.48, -3.57, -16.34, 1.84, 1.6, 12.64, repro,
2008-12-09,1.23, -4.46, 3.12, 1.86, 1.62, 12.75, repro,
2008-12-10,4.26, -4.96, 5.63, 1.77, 1.52, 11.99, repro,
2008-12-11,3.49, -3.70, -2.87, 1.84, 1.6, 12.59, repro,
2008-12-12,2.14, -1.47, -3.81, 1.81, 1.61, 12.34, repro,
2008-12-13,2.41, -3.95, -7.00, 1.8, 1.57, 12.24, repro,
2008-12-14,1.74, -3.87, -3.37, 1.79, 1.54, 12.12, repro,
2008-12-15,4.80, -5.85, 5.23, 1.82, 1.57, 12.29, repro,
2008-12-16,4.34, -4.01, -4.74, 1.75, 1.51, 11.92, repro,
2008-12-17,2.22, -2.52, -5.79, 1.78, 1.55, 12.21, repro,
2008-12-18,4.05, -3.17, -9.51, 1.75, 1.53, 11.91, repro,
