PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, ASKY
Station name, Astrup_Kystland 
Begin Date, 2007-08-20
End Date, 2020-06-24
Release Date, 2020-06-25
Source file, ASKY.cwu.nam14.pos
Offset from source file, -4.36 mm North, -17.48 mm East, 99.74 mm Vertical
Reference position, 75.7261286070 North Latitude, -58.257348695 East Longitude, 687.36811 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2007-10-31,0.07, -0.18, -6.68, 1.99, 1.5, 9.81, repro,
2007-11-01,1.27, -1.52, 1.21, 1.98, 1.5, 9.74, repro,
2007-11-02,0.77, -2.14, -0.19, 1.95, 1.49, 9.59, repro,
2007-11-03,1.07, -1.48, 0.55, 1.97, 1.47, 9.61, repro,
2007-11-04,0.31, -1.08, -2.09, 1.96, 1.47, 9.55, repro,
2007-11-05,0.13, -2.06, -7.44, 1.96, 1.47, 9.55, repro,
2007-11-06,-0.60, -2.40, -0.70, 1.96, 1.49, 9.59, repro,
2007-11-07,-1.12, -1.56, -5.96, 1.98, 1.49, 9.64, repro,
2007-11-08,-0.38, -0.85, 0.01, 2.01, 1.5, 9.76, repro,
2007-11-09,-0.26, -0.45, -0.44, 2.04, 1.53, 9.99, repro,
2007-11-10,-0.87, -0.03, -2.08, 2.06, 1.55, 10.01, repro,
2007-11-11,-0.68, 0.02, 6.65, 1.94, 1.48, 9.48, repro,
2007-11-12,-0.60, -0.93, 2.08, 2, 1.52, 9.82, repro,
2007-11-13,-0.82, -1.77, 4.47, 2.04, 1.53, 10.09, repro,
2007-11-14,-0.95, -1.58, 6.17, 1.97, 1.5, 9.62, repro,
2007-11-15,-1.17, -0.85, 0.59, 2.01, 1.52, 9.86, repro,
2007-11-16,-1.84, -0.60, -0.98, 1.96, 1.49, 9.56, repro,
2007-11-17,-1.37, 0.14, 0.70, 1.95, 1.48, 9.6, repro,
2007-11-18,-2.08, -1.51, 6.42, 1.97, 1.49, 9.62, repro,
2007-11-19,-2.93, -1.23, 9.69, 1.97, 1.49, 9.62, repro,
2007-11-20,-2.44, -0.79, 3.12, 2.05, 1.54, 9.88, repro,
2007-11-21,-3.87, -1.34, -4.69, 2.02, 1.53, 9.83, repro,
2007-11-22,-0.63, -1.88, 2.04, 2, 1.53, 9.77, repro,
2007-11-23,0.26, -1.91, -0.11, 2.04, 1.52, 9.84, repro,
2007-11-24,-2.16, -0.58, 0.51, 2.06, 1.56, 9.93, repro,
2007-11-25,-1.24, -1.22, 4.17, 2.01, 1.52, 9.8, repro,
2007-11-26,0.15, -0.42, 8.13, 2.02, 1.53, 9.85, repro,
2007-11-27,0.00, -1.05, 6.99, 2, 1.54, 9.79, repro,
2007-11-28,-1.02, 0.08, 1.58, 2, 1.53, 9.8, repro,
