PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, MARG
Station name, Marie_Gletscher 
Begin Date, 2007-08-31
End Date, 2020-06-24
Release Date, 2020-06-25
Source file, MARG.cwu.nam14.pos
Offset from source file, -8.52 mm North, -9.79 mm East, 55.33 mm Vertical
Reference position, 77.1870370532 North Latitude, -65.6946223529 East Longitude, 670.61773 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2007-11-12,-1.38, 0.01, -1.85, 1.91, 1.47, 9.94, repro,
2007-11-13,0.05, -0.65, 6.30, 1.93, 1.5, 10.06, repro,
2007-11-14,0.29, -0.71, 4.37, 1.9, 1.47, 9.83, repro,
2007-11-15,-0.25, -1.04, 8.31, 1.88, 1.47, 9.79, repro,
2007-11-16,-2.01, -0.82, 3.32, 1.88, 1.47, 9.84, repro,
2007-11-17,-0.17, -0.16, 7.24, 1.9, 1.47, 9.96, repro,
2007-11-18,-2.38, -0.39, 9.47, 1.92, 1.47, 10.01, repro,
2007-11-19,-1.09, -0.19, 12.39, 1.94, 1.48, 10.07, repro,
2007-11-20,-1.81, -0.49, 4.08, 1.93, 1.5, 9.96, repro,
2007-11-21,-2.63, -0.72, 5.83, 1.91, 1.47, 9.89, repro,
2007-11-22,0.27, -2.12, 3.30, 1.94, 1.52, 10.09, repro,
2007-11-23,1.95, -2.85, 8.08, 2.01, 1.55, 10.39, repro,
2007-11-24,-0.94, -0.17, 0.10, 1.99, 1.54, 10.24, repro,
2007-11-25,-0.92, -0.06, 2.04, 1.97, 1.54, 10.26, repro,
2007-11-26,-0.50, -0.84, 6.46, 1.91, 1.49, 10, repro,
2007-11-27,-0.70, -1.22, 5.53, 1.98, 1.57, 10.34, repro,
2007-11-28,-0.46, -0.30, 1.50, 1.95, 1.52, 10.19, repro,
2007-11-29,0.81, -1.28, 5.57, 1.92, 1.49, 10.1, repro,
2007-11-30,-0.72, -0.97, -4.51, 2, 1.55, 10.42, repro,
2007-12-01,-0.97, 0.08, -11.44, 1.98, 1.57, 10.32, repro,
2007-12-02,0.02, -0.48, -3.10, 1.9, 1.51, 9.91, repro,
2007-12-03,0.66, -2.42, 3.79, 1.96, 1.56, 10.3, repro,
2007-12-04,0.47, -2.51, 5.20, 1.98, 1.57, 10.41, repro,
2007-12-05,-0.16, -0.96, 11.66, 1.99, 1.56, 10.47, repro,
2007-12-06,0.73, -3.01, 10.06, 2.01, 1.57, 10.37, repro,
2007-12-07,-0.29, -1.57, 7.31, 2.09, 1.68, 10.63, repro,
2007-12-08,0.45, -2.94, -0.05, 2.02, 1.6, 10.45, repro,
2007-12-09,1.67, -1.92, 1.55, 2.07, 1.6, 10.49, repro,
2007-12-10,3.26, -2.78, 3.96, 2.1, 1.64, 10.8, repro,
2007-12-11,0.26, -1.69, 9.90, 1.99, 1.55, 10.29, repro,
2007-12-12,-0.65, -1.91, 8.27, 2.01, 1.61, 10.5, repro,
2007-12-13,0.21, -2.19, 6.64, 2.08, 1.66, 10.76, repro,
2007-12-14,0.37, -1.27, 6.91, 1.94, 1.54, 10.15, repro,
2007-12-15,1.29, -2.60, 9.40, 2.01, 1.59, 10.53, repro,
2007-12-16,0.26, -1.45, 6.28, 1.99, 1.55, 10.46, repro,
2007-12-17,1.42, -0.69, 4.46, 2.09, 1.64, 10.83, repro,
2007-12-18,0.75, -2.79, 1.73, 1.99, 1.57, 10.27, repro,
2007-12-19,1.10, -1.08, 12.07, 2, 1.6, 10.45, repro,
2007-12-20,-1.20, -2.72, 1.64, 2.01, 1.55, 10.48, repro,
2007-12-21,0.43, -0.87, 4.58, 2.05, 1.59, 10.64, repro,
2007-12-22,0.16, -1.86, 7.12, 1.95, 1.53, 10.16, repro,
2007-12-23,-0.57, -1.29, 12.47, 2.01, 1.54, 10.34, repro,
2007-12-24,0.75, -2.63, 10.02, 1.96, 1.56, 10.15, repro,
2007-12-25,1.43, -2.89, 5.78, 1.99, 1.57, 10.41, repro,
2007-12-26,1.42, -2.87, 5.71, 2.01, 1.55, 10.33, repro,
2007-12-27,2.10, -2.26, 10.07, 2, 1.54, 10.37, repro,
2007-12-28,0.19, -1.51, 7.82, 2, 1.53, 10.4, repro,
2007-12-29,0.07, -2.07, -0.89, 1.98, 1.52, 10.24, repro,
2007-12-30,1.36, -3.21, 5.49, 1.98, 1.54, 10.25, repro,
2007-12-31,2.62, -3.60, -2.15, 1.94, 1.52, 10.12, repro,
2008-01-01,2.37, -2.48, 1.99, 1.94, 1.51, 10.17, repro,
2008-01-02,2.43, -1.51, 1.15, 1.92, 1.51, 10.01, repro,
2008-01-03,0.90, -0.36, 7.16, 1.92, 1.48, 9.94, repro,
2008-01-04,0.95, -2.73, 8.76, 1.9, 1.48, 9.85, repro,
2008-01-05,-0.42, -0.78, 5.29, 1.97, 1.51, 10.2, repro,
2008-01-06,-0.27, -1.63, 7.80, 1.91, 1.49, 10.01, repro,
2008-01-07,-0.12, -0.98, 6.96, 1.89, 1.48, 9.88, repro,
2008-01-08,0.40, -0.94, 1.59, 1.96, 1.54, 10.17, repro,
2008-01-09,0.39, -0.67, 2.67, 1.93, 1.51, 10.03, repro,
2008-01-10,-0.97, -0.55, 2.50, 1.89, 1.47, 9.86, repro,
2008-01-11,-1.58, -0.80, -3.40, 1.91, 1.47, 9.98, repro,
2008-01-12,0.09, -2.46, -3.96, 1.96, 1.51, 10.15, repro,
2008-01-13,0.22, -1.18, -3.82, 1.92, 1.46, 9.98, repro,
2008-01-14,0.98, -2.76, 7.06, 1.92, 1.49, 9.98, repro,
2008-01-15,1.96, -2.87, 0.90, 1.93, 1.47, 9.99, repro,
2008-01-16,0.98, -2.71, 4.46, 1.96, 1.53, 10.29, repro,
2008-01-17,-0.47, -2.18, -1.41, 2, 1.6, 10.47, repro,
2008-01-18,0.75, -3.31, 0.44, 1.95, 1.51, 10.24, repro,
2008-01-19,1.67, -4.31, -3.36, 1.96, 1.52, 10.22, repro,
2008-01-20,2.86, -3.17, 0.29, 1.94, 1.5, 10, repro,
2008-01-21,1.97, -2.08, -0.62, 1.94, 1.51, 10.1, repro,
2008-01-22,0.44, -3.03, -2.43, 1.98, 1.61, 10.34, repro,
2008-01-23,0.87, -3.46, 9.59, 1.94, 1.51, 10.13, repro,
2008-01-24,2.12, -4.12, 4.70, 2, 1.61, 10.39, repro,
2008-01-25,2.43, -3.83, 10.29, 2.06, 1.66, 10.61, repro,
2008-01-26,1.66, -2.62, 1.06, 2.04, 1.64, 10.56, repro,
2008-01-27,2.70, -2.36, 3.45, 1.99, 1.61, 10.37, repro,
2008-01-28,-0.52, -1.60, 0.89, 2, 1.61, 10.52, repro,
2008-01-29,-0.86, -1.46, -2.01, 2.1, 1.64, 11.07, repro,
2008-01-30,2.76, -2.32, -4.30, 2.07, 1.69, 10.88, repro,
2008-01-31,1.80, -2.35, -7.28, 2.01, 1.6, 10.38, repro,
2008-02-01,0.89, -3.09, -3.86, 2, 1.56, 10.3, repro,
2008-02-02,1.60, -2.68, 3.26, 1.97, 1.56, 10.3, repro,
2008-02-03,4.02, -3.79, 10.54, 1.99, 1.56, 10.31, repro,
2008-02-04,2.41, -5.03, -1.00, 1.92, 1.48, 10, repro,
2008-02-05,4.49, -5.08, 0.46, 2.04, 1.62, 10.57, repro,
2008-02-06,4.79, -5.30, 6.54, 2.07, 1.63, 10.7, repro,
2008-02-07,2.86, -3.59, 2.55, 1.97, 1.55, 10.37, repro,
2008-02-08,2.74, -0.40, 8.23, 1.94, 1.49, 10.12, repro,
2008-02-09,4.08, -3.45, 3.98, 1.91, 1.47, 9.92, repro,
2008-02-10,5.22, -2.61, -0.36, 1.95, 1.49, 10.08, repro,
2008-02-11,6.11, -2.67, -2.57, 1.94, 1.48, 10.03, repro,
2008-02-12,5.44, -3.48, -9.57, 1.93, 1.49, 10.04, repro,
2008-02-13,5.11, -1.64, -4.26, 1.93, 1.51, 10.14, repro,
2008-02-14,4.25, -2.85, 7.78, 1.93, 1.48, 9.99, repro,
2008-02-15,2.94, -3.24, 0.89, 1.95, 1.53, 10.13, repro,
2008-02-16,2.79, -1.35, 0.85, 1.92, 1.46, 9.93, repro,
2008-02-17,4.11, -1.67, 2.55, 1.9, 1.47, 9.89, repro,
2008-02-18,5.31, -1.49, 5.45, 1.91, 1.49, 9.95, repro,
2008-02-19,4.34, -1.26, 6.33, 1.89, 1.49, 9.94, repro,
2008-02-20,4.42, -2.28, 12.47, 1.89, 1.47, 9.83, repro,
2008-02-21,3.69, -2.47, 17.95, 1.91, 1.45, 9.85, repro,
2008-02-22,4.66, -2.36, 14.25, 1.94, 1.47, 9.99, repro,
2008-02-23,3.49, -0.51, 13.37, 1.93, 1.48, 10.08, repro,
2008-02-24,2.47, -0.03, 5.06, 1.91, 1.48, 9.98, repro,
2008-02-25,4.10, -1.44, 4.75, 1.9, 1.46, 9.89, repro,
2008-02-26,3.57, -2.15, 5.80, 1.9, 1.46, 9.88, repro,
2008-02-27,2.46, -1.61, 0.74, 1.93, 1.46, 10.01, repro,
2008-02-28,4.83, -2.67, 4.34, 1.91, 1.47, 9.97, repro,
2008-02-29,5.47, -1.20, 3.36, 1.95, 1.51, 10.21, repro,
2008-03-01,2.49, -1.46, 5.90, 1.93, 1.48, 10.09, repro,
2008-03-02,4.00, -2.22, 3.53, 1.9, 1.46, 9.93, repro,
2008-03-03,2.64, -1.96, -0.97, 1.91, 1.44, 9.9, repro,
2008-03-04,2.97, -1.43, 0.09, 1.92, 1.45, 9.94, repro,
2008-03-05,5.64, -3.32, 9.36, 1.95, 1.48, 10.2, repro,
2008-03-06,2.79, -2.78, 6.98, 1.92, 1.47, 10.04, repro,
2008-03-07,3.34, -1.71, 10.39, 1.9, 1.46, 9.97, repro,
2008-03-08,4.41, -1.23, 8.21, 1.91, 1.47, 9.93, repro,
2008-03-09,0.38, 0.04, 7.67, 1.96, 1.45, 10.01, repro,
2008-03-10,2.25, -2.52, 12.95, 1.93, 1.46, 10.02, repro,
2008-03-11,3.06, -3.50, 17.80, 1.95, 1.48, 10.24, repro,
2008-03-12,-0.49, -2.52, 7.29, 1.94, 1.48, 10.17, repro,
2008-03-13,0.57, -0.97, 3.68, 1.91, 1.46, 9.97, repro,
2008-03-14,-0.90, -1.32, -5.78, 1.93, 1.46, 9.93, repro,
2008-03-15,-0.50, -2.97, -6.36, 1.94, 1.44, 9.96, repro,
2008-03-16,0.35, -1.94, -4.23, 1.93, 1.46, 10.07, repro,
2008-03-17,0.49, -2.37, -1.25, 2.04, 1.55, 10.68, repro,
2008-03-18,1.06, -4.05, -0.84, 2.01, 1.53, 10.55, repro,
2008-03-19,1.71, -1.24, 6.71, 1.95, 1.49, 10.15, repro,
2008-03-20,2.55, -3.10, -1.54, 1.97, 1.48, 10.18, repro,
2008-03-21,0.88, -3.55, 1.91, 1.96, 1.48, 10.17, repro,
2008-03-22,-1.40, -2.39, -1.01, 1.99, 1.51, 10.43, repro,
2008-03-23,-0.21, -1.81, 2.51, 1.98, 1.51, 10.42, repro,
2008-03-24,0.00, -2.33, 3.14, 1.95, 1.48, 10.14, repro,
2008-03-25,-0.39, -1.21, 0.47, 1.98, 1.48, 10.31, repro,
2008-03-26,-0.26, -1.75, 5.26, 2.03, 1.52, 10.42, repro,
2008-03-27,-1.10, -2.33, 1.92, 2.03, 1.5, 10.62, repro,
2008-03-28,0.39, -2.65, 3.37, 1.96, 1.49, 10.19, repro,
2008-03-29,-0.18, -1.16, -6.71, 1.91, 1.48, 10.03, repro,
2008-03-30,0.56, -2.85, -5.68, 1.91, 1.45, 9.91, repro,
2008-03-31,1.06, -0.82, -1.88, 1.91, 1.45, 9.92, repro,
2008-04-01,1.25, -1.86, -7.57, 1.93, 1.44, 9.93, repro,
2008-04-02,1.43, -0.16, -8.93, 1.98, 1.49, 10.25, repro,
2008-04-03,0.66, -2.91, -11.72, 1.91, 1.46, 9.99, repro,
2008-04-04,2.40, -2.16, -12.78, 1.95, 1.49, 10.21, repro,
2008-04-05,0.64, -1.66, -7.51, 1.94, 1.48, 10.07, repro,
2008-04-06,-1.21, -0.33, -11.30, 1.95, 1.46, 10.04, repro,
2008-04-07,-0.67, -1.73, -9.08, 1.95, 1.5, 10.11, repro,
2008-04-08,-0.26, -2.07, -10.26, 1.91, 1.46, 9.99, repro,
2008-04-09,-0.75, -0.50, -12.34, 1.93, 1.47, 10.07, repro,
2008-04-10,-0.20, -2.08, -14.67, 1.94, 1.47, 10.05, repro,
2008-04-11,-1.05, -1.66, -12.47, 1.92, 1.48, 10.02, repro,
2008-04-12,-0.26, -2.15, -15.16, 1.94, 1.48, 10.02, repro,
