PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, GROK
Station name, Gronne_Nunatak  
Begin Date, 2008-07-08
End Date, 2020-06-24
Release Date, 2020-06-25
Source file, GROK.cwu.nam14.pos
Offset from source file, -4.31 mm North, -19.02 mm East, 53.90 mm Vertical
Reference position, 78.4426981683 North Latitude, -22.9037619947 East Longitude, 1045.90985 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2008-09-18,0.88, 1.47, 9.20, 1.99, 1.57, 10.75, repro,
2008-09-19,-1.42, -2.17, 5.56, 2.03, 1.65, 11.26, repro,
2008-09-20,6.70, -1.35, 10.49, 2, 1.61, 10.84, repro,
2008-09-21,-1.80, -3.79, 24.96, 2, 1.61, 10.87, repro,
2008-09-22,-2.35, -7.67, 21.63, 2, 1.59, 10.84, repro,
2008-09-23,-0.37, -5.22, 21.48, 2.01, 1.63, 10.9, repro,
2008-09-24,1.12, -5.04, 15.87, 1.99, 1.6, 10.85, repro,
2008-09-25,1.58, -2.97, 13.40, 1.97, 1.58, 10.71, repro,
2008-09-26,2.40, -2.23, 24.81, 2, 1.61, 10.94, repro,
2008-09-27,0.09, -4.07, 20.54, 2.02, 1.62, 10.89, repro,
2008-09-28,-1.92, -5.17, 19.37, 2.02, 1.62, 10.96, repro,
2008-09-29,0.41, -4.62, 14.95, 1.99, 1.63, 10.93, repro,
2008-09-30,1.61, -6.06, 18.04, 2.01, 1.62, 10.82, repro,
2008-10-01,0.76, -4.21, 15.31, 2.06, 1.66, 11.53, repro,
2008-10-02,4.12, -5.32, 3.68, 2.15, 1.7, 11.9, repro,
2008-10-03,-2.07, -4.80, 13.33, 2.08, 1.66, 11.45, repro,
2008-10-04,-1.82, -2.19, 13.45, 2.25, 1.76, 12.53, repro,
2008-10-05,-0.96, -1.62, 13.45, 2.02, 1.62, 11.02, repro,
2008-10-06,0.42, 0.04, 7.25, 1.97, 1.59, 10.79, repro,
2008-10-07,-0.32, -0.35, 9.45, 1.98, 1.61, 10.8, repro,
2008-10-08,-1.55, -2.01, 12.25, 2.01, 1.63, 10.96, repro,
2008-10-09,0.95, 0.79, 8.28, 2, 1.59, 10.85, repro,
2008-10-10,0.19, 0.72, 12.20, 1.95, 1.58, 10.63, repro,
2008-10-11,-1.98, -0.36, 7.21, 1.98, 1.57, 10.64, repro,
2008-10-12,-0.21, 0.64, 9.99, 2.01, 1.66, 11.36, repro,
2008-10-13,0.75, 0.41, 16.28, 2.03, 1.66, 11.07, repro,
2008-10-14,1.87, -0.05, 10.31, 2.06, 1.61, 11.19, repro,
2008-10-15,0.12, -0.72, 13.35, 1.98, 1.62, 10.83, repro,
2008-10-16,1.10, -0.68, 11.05, 2.05, 1.63, 11.11, repro,
2008-10-17,2.14, -0.61, 6.71, 2, 1.6, 10.96, repro,
2008-10-18,1.10, -0.57, 10.63, 1.96, 1.58, 10.58, repro,
2008-10-19,-0.55, -2.40, 4.40, 1.99, 1.64, 10.96, repro,
2008-10-20,-1.16, -1.26, 12.13, 2.02, 1.64, 11.18, repro,
2008-10-21,-0.93, -0.21, 12.66, 1.98, 1.59, 10.75, repro,
2008-10-22,-3.10, -0.61, 11.96, 1.97, 1.59, 10.66, repro,
2008-10-23,2.05, -0.31, 17.45, 1.97, 1.6, 10.65, repro,
2008-10-24,-1.16, -1.80, 14.01, 1.93, 1.56, 10.5, repro,
2008-10-25,-0.66, -1.70, 15.61, 1.94, 1.56, 10.53, repro,
2008-10-26,-2.86, -1.21, 6.35, 1.94, 1.59, 10.75, repro,
2008-10-27,-2.12, -2.69, 5.58, 1.96, 1.58, 10.61, repro,
2008-10-28,-0.07, -2.74, 8.87, 2.06, 1.71, 11.24, repro,
2008-10-29,-0.29, -0.63, 11.33, 2.12, 1.73, 11.61, repro,
2008-10-30,2.14, 0.67, 8.13, 2.11, 1.68, 11.63, repro,
2008-10-31,1.13, 1.05, 18.06, 2.04, 1.65, 11.08, repro,
2008-11-01,-5.11, 1.18, 14.89, 1.99, 1.63, 10.73, repro,
2008-11-02,-3.61, -1.67, 10.31, 1.95, 1.56, 10.54, repro,
2008-11-03,-0.44, -1.43, 17.08, 2.03, 1.7, 11.14, repro,
2008-11-04,-1.43, -1.38, 14.56, 1.95, 1.59, 10.66, repro,
2008-11-05,-0.75, -1.17, 3.65, 1.96, 1.59, 10.55, repro,
2008-11-06,-0.10, -1.19, 9.84, 1.97, 1.57, 10.62, repro,
2008-11-07,-0.57, -1.53, 9.43, 2.02, 1.64, 11.08, repro,
2008-11-08,0.93, -1.58, 13.42, 1.99, 1.6, 10.96, repro,
2008-11-09,-2.76, -1.79, 16.38, 2.13, 1.73, 11.8, repro,
2008-11-10,-0.41, -3.04, 9.40, 2, 1.6, 10.81, repro,
2008-11-11,-2.77, 0.39, 5.35, 1.98, 1.61, 10.71, repro,
2008-11-12,-0.58, -0.65, 16.87, 2.03, 1.66, 11.13, repro,
2008-11-13,-1.64, -0.66, 10.96, 2.05, 1.66, 11.3, repro,
2008-11-14,-2.61, -0.80, 12.09, 2.06, 1.69, 11.31, repro,
2008-11-15,-0.74, -0.21, 2.75, 2.07, 1.65, 11.34, repro,
2008-11-16,-2.76, -2.54, 11.20, 2.01, 1.62, 10.81, repro,
2008-11-17,-1.10, -0.70, 3.74, 2.06, 1.68, 11.42, repro,
2008-11-18,-0.59, 0.78, 11.57, 2, 1.63, 10.89, repro,
