CCAR's Altimetry Explorer
https://ccar.colorado.edu/altimetry/
ALTIMETRY INFORMATION
lat,64.25
lon,-51.75
Source,JPL SSHA Grids v1812

TIDEGAUGE INFORMATION
lat,64.1719970703125
lon,308.2799987792969
code,820
location,Nuuk
Source,UHSLC FD + RQ data


Altimetry,,,Tide Gauge
time,sla (cm),,time,sla (cm)
1994.6960985626283,0.6962827580203077,,2016.6125941136208,-7.670765027322204
1994.709787816564,1.1346149580706617,,2016.6262833675564,-2.1707650273222043
1994.7234770704997,2.137917889856245,,2016.6399726214922,-8.470765027322216
1994.7371663244353,1.432192577623274,,2016.6536618754278,-1.270765027322227
1994.7508555783709,1.1454179423083326,,2016.6673511293634,4.329234972677796
1994.7645448323067,1.2510464327563307,,2016.6810403832992,7.629234972677807
1994.7782340862423,2.0549398796786327,,2016.6947296372348,-0.4707650273222157
1994.791923340178,4.004056586526778,,2016.7084188911704,0.8292349726777957
1994.8056125941137,1.7530315058459303,,2016.7221081451062,-16.770765027322227
1994.8193018480492,1.050555958055403,,2016.7357973990418,-5.870765027322193
1994.832991101985,-0.2588641209374407,,2016.7494866529773,-11.170765027322204
1994.8466803559206,0.11044382920160498,,2016.7631759069131,-6.670765027322204
1994.8603696098562,2.3080870049227733,,2016.7768651608487,-4.670765027322204
1994.874058863792,2.0673242943514842,,2016.7905544147843,-6.970765027322216
1994.8877481177276,1.0826248066653272,,2016.8042436687201,-19.07076502732224
1994.9014373716632,0.4242587225665113,,2016.8179329226557,-15.270765027322227
1994.915126625599,-1.8405750853787401,,2016.8316221765913,-4.870765027322193
1994.9288158795346,-2.4007726771603566,,2016.845311430527,6.529234972677784
1994.9425051334701,-7.231846676565263,,2016.8590006844627,11.429234972677762
1994.956194387406,-7.512162075735185,,2016.8726899383983,1.5292349726777843
1994.9698836413415,-12.298778401113603,,2016.886379192334,-5.770765027322227
1994.9835728952771,-12.966876850820634,,2016.9000684462696,-6.670765027322204
1994.997262149213,-12.530151234365556,,2016.9137577002052,-5.970765027322216
1995.0109514031485,-11.560649739004228,,2016.927446954141,-1.4707650273222157
1995.024640657084,-12.078230725027177,,2016.9411362080766,1.8292349726777957
1995.03832991102,-12.383789883352373,,2016.9548254620124,-5.970765027322216
1995.0520191649555,-12.416069851614091,,2016.968514715948,-15.470765027322216
1995.065708418891,-10.964521275259111,,2016.9822039698836,-14.070765027322238
1995.0793976728269,-10.149870739675615,,2016.9958932238194,-5.270765027322227
1995.0930869267625,-11.256944523550127,,2017.2149212867898,-10.870765027322193
1995.1067761806983,-12.154198513723466,,2017.2286105407256,-14.070765027322238
1995.1204654346338,-11.81283079216585,,2017.2422997946612,-16.270765027322227
1995.1341546885694,-11.326162205434892,,2017.2559890485968,-19.57076502732224
1995.1478439425052,-10.037723408437822,,2017.2696783025326,-8.570765027322238
1995.1615331964408,-10.764325962759111,,2017.2833675564682,-4.870765027322193
1995.1752224503764,-10.793961392141435,,2017.2970568104038,-7.370765027322193
1995.1889117043122,-11.59582124779329,,2017.3107460643396,-8.070765027322238
1995.2026009582478,-12.782782421804521,,2017.3244353182752,-13.370765027322193
1995.2162902121834,-11.713468418813799,,2017.3381245722107,-10.770765027322227
1995.2299794661192,-11.729653225637529,,2017.3518138261466,-5.570765027322238
