CCAR's Altimetry Explorer
https://ccar.colorado.edu/altimetry/
ALTIMETRY INFORMATION
lat,76.083333
lon,-68.083333
Source,JPL SSHA Grids v1812

TIDEGAUGE INFORMATION
lat,76
lon,292
code,808
location,Thule (Pituffik)
Source,UHSLC FD + RQ data


Altimetry,,,Tide Gauge
time,sla (cm),,time,sla (cm)
1992.7522245037646,-0.8442653490469371,,2006.7289527720739,16.895243757432183
1992.7659137577002,-2.083761460916749,,2006.7426420260097,25.695243757432195
1992.7796030116358,-4.29386807216858,,2006.7563312799452,22.99524375743215
1992.7932922655716,-4.6213975025579845,,2006.7700205338808,22.195243757432195
1992.8069815195072,-3.107471234934083,,2006.7837097878166,13.395243757432183
1992.8206707734428,-3.4135463310644543,,2006.7973990417522,15.395243757432183
1992.8343600273786,-2.424452312128297,,2006.8110882956878,14.49524375743215
1992.8480492813142,-2.4657859875128185,,2006.8247775496236,17.695243757432195
1992.8617385352497,-3.5334556175634777,,2006.8384668035592,24.29524375743216
1992.8754277891856,-7.6571664883062756,,2006.8795345653662,4.895243757432183
1992.8891170431211,-8.593854434625856,,2006.934291581109,26.395243757432183
1992.9028062970567,-10.552183635370485,,2006.9479808350445,21.195243757432195
1992.9164955509925,-10.621765620844117,,2006.96167008898,34.39524375743218
1993.505133470226,-4.3563828541204845,,2006.975359342916,22.595243757432172
1993.5188227241615,-0.8317915870115672,,2006.9890485968515,11.595243757432172
1993.532511978097,-2.3808322025701916,,2007.002737850787,27.99524375743215
1993.546201232033,0.32058628664756667,,2007.0164271047229,12.49524375743215
1993.5598904859685,2.021165125234374,,2007.0301163586585,14.395243757432183
1993.5735797399043,0.9519142435624685,,2007.043805612594,18.49524375743215
1993.5872689938399,0.7817060874536123,,2007.0574948665299,26.79524375743216
1993.6009582477755,-0.2641524149343883,,2007.0711841204654,15.595243757432172
1993.6146475017113,-0.10929023458217729,,2007.084873374401,20.595243757432172
1993.6283367556468,0.6456184314324941,,2007.0985626283368,-2.404756242567828
1993.6420260095824,2.5563504623010243,,2007.1122518822724,15.49524375743215
1993.6557152635182,1.843710653646239,,2007.125941136208,18.99524375743215
1993.6694045174538,1.7759519742562855,,2007.1396303901438,7.795243757432161
1993.6830937713894,5.59465502963806,,2007.1533196440794,2.4952437574321493
1993.6967830253252,6.340088837011107,,2007.167008898015,4.095243757432172
1993.7104722792608,5.783384792669066,,2007.1806981519508,4.595243757432172
1993.7241615331964,5.141034595830687,,2007.208076659822,-3.7047562425678393
1993.7378507871322,5.182729713781127,,2007.2217659137577,4.595243757432172
1993.7515400410678,3.3197646068170155,,2007.2354551676933,3.095243757432172
1993.7652292950033,2.972757093770751,,2007.2491444216291,-5.004756242567851
1993.7789185489391,4.57870911823059,,2007.2628336755647,-10.50475624256785
1993.7926078028747,3.6530473159387196,,2007.2765229295003,9.095243757432172
1993.8062970568103,5.179182522161254,,2007.290212183436,-8.804756242567805
1993.8199863107461,6.1174778865411366,,2007.3039014373717,2.595243757432172
1993.8336755646817,7.568866722448119,,2007.3175906913073,4.795243757432161
1993.8473648186173,5.930792801244506,,2007.331279945243,-5.404756242567828
1993.861054072553,4.927057735784301,,2007.3449691991786,3.9952437574321493
1993.8747433264887,-1.3940407110617077,,2007.3586584531142,-0.2047562425678393
1993.8884325804245,-2.3183603359625256,,2007.37234770705,7.895243757432183
1993.90212183436,-4.646559722559205,,2007.3860369609856,9.595243757432172
1994.3401779603012,-1.647137768404237,,2007.3997262149212,2.195243757432195
1994.3538672142367,-3.5296361519262707,,2007.4271047227926,6.595243757432172
1994.3675564681726,-4.762734420435182,,2007.4407939767282,5.295243757432161
1994.3812457221081,-2.957505233423463,,2007.454483230664,16.695243757432195
1994.3949349760437,-2.477626092569581,,2007.4681724845996,12.695243757432195
1994.4086242299795,0.05493342147613417,,2007.4818617385351,0.1952437574321948
1994.422313483915,-0.31856269373153795,,2007.495550992471,12.395243757432183
1994.4360027378507,0.9035854862763967,,2007.5092402464065,-1.3047562425678052
1994.4496919917865,-0.3629472924635326,,2007.5229295003423,4.695243757432195
1994.463381245722,-1.1893841101095592,,2007.536618754278,14.895243757432183
1994.4770704996577,-2.9709246231481945,,2007.5639972621493,18.695243757432195
1994.4907597535935,-2.772876508371583,,2007.577686516085,15.49524375743215
1994.504449007529,-1.3893352819845592,,2007.5913757700205,16.99524375743215
1994.5181382614649,-0.375687606470338,,2007.6050650239563,15.195243757432195
1994.5318275154004,0.4446973131730641,,2007.6187542778919,13.49524375743215
1994.545516769336,0.09473758952165495,,2007.6324435318274,18.095243757432172
1994.5592060232718,-0.5297652555868541,,2007.6461327857633,15.29524375743216
1994.5728952772074,-1.8443132711813366,,2007.6598220396988,16.595243757432172
1994.586584531143,-3.217216260568849,,2007.6735112936344,14.395243757432183
1994.6002737850788,-3.807842023508302,,2007.6872005475702,21.99524375743215
1994.6139630390144,-3.327767379419557,,2007.7008898015058,13.395243757432183
1994.62765229295,-3.506677873270265,,2007.7145790554414,34.29524375743216
1994.6413415468858,-5.988994128839723,,2007.7419575633128,16.895243757432183
1994.6550308008214,-6.5367674900457775,,2007.7556468172484,22.395243757432183
1994.668720054757,-7.14276886715149,,2007.7693360711842,5.695243757432195
1994.6824093086927,-7.014623172418824,,2007.7830253251198,27.79524375743216
1994.6960985626283,-7.390148646967164,,2007.7967145790553,25.895243757432183
1994.709787816564,-6.97482682003235,,2007.8104038329911,15.895243757432183
1994.7234770704997,-7.913091189996949,,2007.8240930869267,17.49524375743215
1994.7371663244353,-9.625752933161012,,2007.8377823408625,16.195243757432195
